material_id,formula,energy_above_hull,n_elements,formula_sta,stability_passed,stability_min_dE_eV,stability_details,best_miller,best_mismatch_pct,best_mismatch_a_pct,best_mismatch_b_pct,best_angle_diff_deg,lattice_details,formula_ads,best_coverage_ML,best_n_Li,best_E_clean_eV,best_E_ads_system_eV,best_E_ads_eV,best_ads_status,best_path,best_barrier_eV,best_neb_status,ranked_mismatch_pct,ranked_E_ads_eV,S_lattice,S_adsorption,ranked_barrier_eV,S_diffusion,score_mode,score,final_rank,final_decision
mp-778924,ZnSeO4,0.0,3,ZnSeO4,False,,与 Li 反应: min dE = -1.320 eV/atom,,,,,,,,,,,,,,,,,,,,,,,,,,淘汰：电化学稳定性不通过
mp-778925,Na6CuO4,0.07991036204545,3,Na6CuO4,False,,材料本身不稳定（不在凸包上）,,,,,,,,,,,,,,,,,,,,,,,,,,淘汰：电化学稳定性不通过
mp-778930,Mn12O5F19,0.074854850949078,3,Mn12O5F19,False,,材料本身不稳定（不在凸包上）,,,,,,,,,,,,,,,,,,,,,,,,,,淘汰：电化学稳定性不通过
mp-778950,Cs3NO4,0.023467962864587,3,Cs3NO4,False,,材料本身不稳定（不在凸包上）,,,,,,,,,,,,,,,,,,,,,,,,,,淘汰：电化学稳定性不通过
mp-778973,Zn(NO3)2,0.006538474861111,3,Zn(NO3)2,False,,与 Li 反应: min dE = -1.355 eV/atom,,,,,,,,,,,,,,,,,,,,,,,,,,淘汰：电化学稳定性不通过
mp-778978,Ti17(NO4)6,0.035519202659573,3,Ti17(NO4)6,False,,材料本身不稳定（不在凸包上）,,,,,,,,,,,,,,,,,,,,,,,,,,淘汰：电化学稳定性不通过
mp-778984,Ti17(NO4)6,0.03649247648936,3,Ti17(NO4)6,False,,材料本身不稳定（不在凸包上）,,,,,,,,,,,,,,,,,,,,,,,,,,淘汰：电化学稳定性不通过
mp-778995,Ti17(NO4)6,0.037379714361701,3,Ti17(NO4)6,False,,材料本身不稳定（不在凸包上）,,,,,,,,,,,,,,,,,,,,,,,,,,淘汰：电化学稳定性不通过
mp-778999,Ti17(NO4)6,0.039120456914892,3,Ti17(NO4)6,False,,材料本身不稳定（不在凸包上）,,,,,,,,,,,,,,,,,,,,,,,,,,淘汰：电化学稳定性不通过
mp-779001,Sr4Hf3O10,0.01191930735294,3,Sr4Hf3O10,False,,材料本身不稳定（不在凸包上）,,,,,,,,,,,,,,,,,,,,,,,,,,淘汰：电化学稳定性不通过
mp-779008,Li4Mn3O8,0.026494299333328,3,Li4Mn3O8,False,,材料本身不稳定（不在凸包上）,,,,,,,,,,,,,,,,,,,,,,,,,,淘汰：电化学稳定性不通过
mp-779009,Ni3OF5,0.071525068796297,3,Ni3OF5,False,,材料本身不稳定（不在凸包上）,,,,,,,,,,,,,,,,,,,,,,,,,,淘汰：电化学稳定性不通过
mp-779013,Mn2O3F,0.084643908749976,3,Mn2O3F,False,,材料本身不稳定（不在凸包上）,,,,,,,,,,,,,,,,,,,,,,,,,,淘汰：电化学稳定性不通过
mp-779014,Co3O5F,0.096124911111109,3,Co3O5F,False,,材料本身不稳定（不在凸包上）,,,,,,,,,,,,,,,,,,,,,,,,,,淘汰：电化学稳定性不通过
mp-779017,Cr(Si2O5)2,0.097210862111102,3,Cr(Si2O5)2,False,,材料本身不稳定（不在凸包上）,,,,,,,,,,,,,,,,,,,,,,,,,,淘汰：电化学稳定性不通过
mp-779022,Li5CoO4,0.064676824125,3,Li5CoO4,False,,材料本身不稳定（不在凸包上）,,,,,,,,,,,,,,,,,,,,,,,,,,淘汰：电化学稳定性不通过
mp-779024,Ti17(NO4)6,0.037216387872339,3,Ti17(NO4)6,False,,材料本身不稳定（不在凸包上）,,,,,,,,,,,,,,,,,,,,,,,,,,淘汰：电化学稳定性不通过
mp-779050,Li9V14O35,0.072524428103447,3,Li9V14O35,False,,材料本身不稳定（不在凸包上）,,,,,,,,,,,,,,,,,,,,,,,,,,淘汰：电化学稳定性不通过
mp-779051,Mn4O7F,0.075797748819433,3,Mn4O7F,False,,材料本身不稳定（不在凸包上）,,,,,,,,,,,,,,,,,,,,,,,,,,淘汰：电化学稳定性不通过
mp-779073,LiMnF3,0.053815700833331,3,LiMnF3,False,,材料本身不稳定（不在凸包上）,,,,,,,,,,,,,,,,,,,,,,,,,,淘汰：电化学稳定性不通过
mp-779078,Na2CoO3,0.049618507083334,3,Na2CoO3,False,,与 Li 反应: min dE = -0.784 eV/atom,,,,,,,,,,,,,,,,,,,,,,,,,,淘汰：电化学稳定性不通过
mp-779085,LiMn2F5,0.031495398749999,3,LiMn2F5,False,,材料本身不稳定（不在凸包上）,,,,,,,,,,,,,,,,,,,,,,,,,,淘汰：电化学稳定性不通过
mp-779090,VO2F,0.069036755624997,3,VO2F,False,,材料本身不稳定（不在凸包上）,,,,,,,,,,,,,,,,,,,,,,,,,,淘汰：电化学稳定性不通过
mp-779095,Mn3OF5,0.045834553148142,3,Mn3OF5,False,,材料本身不稳定（不在凸包上）,,,,,,,,,,,,,,,,,,,,,,,,,,淘汰：电化学稳定性不通过
mp-779105,Cu6OF11,0.021267311545136,3,Cu6OF11,False,,材料本身不稳定（不在凸包上）,,,,,,,,,,,,,,,,,,,,,,,,,,淘汰：电化学稳定性不通过
mp-779107,Ti17(NO4)6,0.035277779468083,3,Ti17(NO4)6,False,,材料本身不稳定（不在凸包上）,,,,,,,,,,,,,,,,,,,,,,,,,,淘汰：电化学稳定性不通过
mp-779127,Ti17(NO4)6,0.037043214148935,3,Ti17(NO4)6,False,,材料本身不稳定（不在凸包上）,,,,,,,,,,,,,,,,,,,,,,,,,,淘汰：电化学稳定性不通过
mp-779162,Mg4N6O19,0.09077454112069,3,Mg4N6O19,False,,材料本身不稳定（不在凸包上）,,,,,,,,,,,,,,,,,,,,,,,,,,淘汰：电化学稳定性不通过
mp-779165,Li2MnF5,0.0616620946875,3,Li2MnF5,False,,与 Li 反应: min dE = -0.693 eV/atom,,,,,,,,,,,,,,,,,,,,,,,,,,淘汰：电化学稳定性不通过
mp-779261,Nb(BO2)5,0.066685047552089,3,Nb(BO2)5,False,,材料本身不稳定（不在凸包上）,,,,,,,,,,,,,,,,,,,,,,,,,,淘汰：电化学稳定性不通过
mp-779264,Cs2HfO3,0.067280739861113,3,Cs2HfO3,False,,与 Li 反应: min dE = -0.257 eV/atom,,,,,,,,,,,,,,,,,,,,,,,,,,淘汰：电化学稳定性不通过
mp-779269,LiMnF5,0.066491097559532,3,LiMnF5,False,,材料本身不稳定（不在凸包上）,,,,,,,,,,,,,,,,,,,,,,,,,,淘汰：电化学稳定性不通过
mp-779274,Mn4O7F,0.075113705069433,3,Mn4O7F,False,,材料本身不稳定（不在凸包上）,,,,,,,,,,,,,,,,,,,,,,,,,,淘汰：电化学稳定性不通过
mp-779298,Mn8O13F3,0.085969704618031,3,Mn8O13F3,False,,材料本身不稳定（不在凸包上）,,,,,,,,,,,,,,,,,,,,,,,,,,淘汰：电化学稳定性不通过
mp-779309,V4(OF3)3,0.001286746874999,3,V4(OF3)3,False,,与 Li 反应: min dE = -0.929 eV/atom,,,,,,,,,,,,,,,,,,,,,,,,,,淘汰：电化学稳定性不通过
mp-779315,VOF,0.051138442916665,3,VOF,False,,与 Li 反应: min dE = -0.663 eV/atom,,,,,,,,,,,,,,,,,,,,,,,,,,淘汰：电化学稳定性不通过
mp-779316,VOF,0.050689939166666,3,VOF,False,,与 Li 反应: min dE = -0.663 eV/atom,,,,,,,,,,,,,,,,,,,,,,,,,,淘汰：电化学稳定性不通过
mp-779317,LiMnF3,0.06609800583333,3,LiMnF3,False,,材料本身不稳定（不在凸包上）,,,,,,,,,,,,,,,,,,,,,,,,,,淘汰：电化学稳定性不通过
mp-779329,Mn8O13F3,0.085338440451363,3,Mn8O13F3,False,,材料本身不稳定（不在凸包上）,,,,,,,,,,,,,,,,,,,,,,,,,,淘汰：电化学稳定性不通过
mp-779332,B2TeO6,0.08923299212963,3,B2TeO6,False,,材料本身不稳定（不在凸包上）,,,,,,,,,,,,,,,,,,,,,,,,,,淘汰：电化学稳定性不通过
mp-779333,Li5FeO4,0.069344387750001,3,Li5FeO4,False,,与 Li 反应: min dE = -0.331 eV/atom,,,,,,,,,,,,,,,,,,,,,,,,,,淘汰：电化学稳定性不通过
mp-779339,Fe3OF5,0.081153639506172,3,Fe3OF5,False,,材料本身不稳定（不在凸包上）,,,,,,,,,,,,,,,,,,,,,,,,,,淘汰：电化学稳定性不通过
mp-779343,LiMnF4,0.0613714325,3,LiMnF4,False,,与 Li 反应: min dE = -0.852 eV/atom,,,,,,,,,,,,,,,,,,,,,,,,,,淘汰：电化学稳定性不通过
mp-779344,Mn12O7F17,0.071355989050918,3,Mn12O7F17,False,,材料本身不稳定（不在凸包上）,,,,,,,,,,,,,,,,,,,,,,,,,,淘汰：电化学稳定性不通过
mp-779347,V4OF11,0.002728685208333,3,V4OF11,False,,材料本身不稳定（不在凸包上）,,,,,,,,,,,,,,,,,,,,,,,,,,淘汰：电化学稳定性不通过
mp-779352,Mn2O3F,0.075238875416642,3,Mn2O3F,False,,材料本身不稳定（不在凸包上）,,,,,,,,,,,,,,,,,,,,,,,,,,淘汰：电化学稳定性不通过
mp-779354,Fe6OF11,0.043925167808636,3,Fe6OF11,False,,材料本身不稳定（不在凸包上）,,,,,,,,,,,,,,,,,,,,,,,,,,淘汰：电化学稳定性不通过
mp-779357,V3OF11,0.016120763166673,3,V3OF11,False,,材料本身不稳定（不在凸包上）,,,,,,,,,,,,,,,,,,,,,,,,,,淘汰：电化学稳定性不通过
mp-779358,Na3VO4,0.047673246875,3,Na3VO4,False,,与 Li 反应: min dE = -0.399 eV/atom,,,,,,,,,,,,,,,,,,,,,,,,,,淘汰：电化学稳定性不通过
mp-779360,VOF,0.046080230416665,3,VOF,False,,与 Li 反应: min dE = -0.663 eV/atom,,,,,,,,,,,,,,,,,,,,,,,,,,淘汰：电化学稳定性不通过
mp-779363,Cr4OF11,0.036390630583335,3,Cr4OF11,False,,材料本身不稳定（不在凸包上）,,,,,,,,,,,,,,,,,,,,,,,,,,淘汰：电化学稳定性不通过
mp-779365,V2OF5,0.00090903875,3,V2OF5,False,,与 Li 反应: min dE = -0.909 eV/atom,,,,,,,,,,,,,,,,,,,,,,,,,,淘汰：电化学稳定性不通过
mp-779389,CsClO3,0.064891694625002,3,CsClO3,False,,材料本身不稳定（不在凸包上）,,,,,,,,,,,,,,,,,,,,,,,,,,淘汰：电化学稳定性不通过
mp-779413,BaP4O11,0.010815581874999,3,BaP4O11,False,,与 Li 反应: min dE = -0.757 eV/atom,,,,,,,,,,,,,,,,,,,,,,,,,,淘汰：电化学稳定性不通过
mp-779428,Sr4HfO6,0.065036147727272,3,Sr4HfO6,False,,材料本身不稳定（不在凸包上）,,,,,,,,,,,,,,,,,,,,,,,,,,淘汰：电化学稳定性不通过
mp-779445,V3OF11,0.016093361166673,3,V3OF11,False,,材料本身不稳定（不在凸包上）,,,,,,,,,,,,,,,,,,,,,,,,,,淘汰：电化学稳定性不通过
mp-779448,Mn8O13F3,0.088087202534696,3,Mn8O13F3,False,,材料本身不稳定（不在凸包上）,,,,,,,,,,,,,,,,,,,,,,,,,,淘汰：电化学稳定性不通过
mp-779451,Fe2OF3,0.057092525092586,3,Fe2OF3,False,,材料本身不稳定（不在凸包上）,,,,,,,,,,,,,,,,,,,,,,,,,,淘汰：电化学稳定性不通过
mp-779453,BaNa6O4,0.030481822727272,3,BaNa6O4,False,,材料本身不稳定（不在凸包上）,,,,,,,,,,,,,,,,,,,,,,,,,,淘汰：电化学稳定性不通过
mp-779454,Ti17(NO4)6,0.03762203393617,3,Ti17(NO4)6,False,,材料本身不稳定（不在凸包上）,,,,,,,,,,,,,,,,,,,,,,,,,,淘汰：电化学稳定性不通过
mp-779455,Li7Ti5O12,0.014344561874996,3,Li7Ti5O12,False,,材料本身不稳定（不在凸包上）,,,,,,,,,,,,,,,,,,,,,,,,,,淘汰：电化学稳定性不通过
mp-779464,Ti17(NO4)6,0.03747861468085,3,Ti17(NO4)6,False,,材料本身不稳定（不在凸包上）,,,,,,,,,,,,,,,,,,,,,,,,,,淘汰：电化学稳定性不通过
mp-779465,Ti17(NO4)6,0.035734920531915,3,Ti17(NO4)6,False,,材料本身不稳定（不在凸包上）,,,,,,,,,,,,,,,,,,,,,,,,,,淘汰：电化学稳定性不通过
mp-779466,Mn4O7F,0.080843765486099,3,Mn4O7F,False,,材料本身不稳定（不在凸包上）,,,,,,,,,,,,,,,,,,,,,,,,,,淘汰：电化学稳定性不通过
mp-779470,Ti17(NO4)6,0.036997474999997,3,Ti17(NO4)6,False,,材料本身不稳定（不在凸包上）,,,,,,,,,,,,,,,,,,,,,,,,,,淘汰：电化学稳定性不通过
mp-779474,Li8Fe2O7,0.070217492132355,3,Li8Fe2O7,False,,材料本身不稳定（不在凸包上）,,,,,,,,,,,,,,,,,,,,,,,,,,淘汰：电化学稳定性不通过
mp-779477,Na2Ti2O5,0.026579700777777,3,Na2Ti2O5,False,,材料本身不稳定（不在凸包上）,,,,,,,,,,,,,,,,,,,,,,,,,,淘汰：电化学稳定性不通过
mp-779478,Na9Cu2O7,0.075260098750001,3,Na9Cu2O7,False,,材料本身不稳定（不在凸包上）,,,,,,,,,,,,,,,,,,,,,,,,,,淘汰：电化学稳定性不通过
mp-779487,Ti17(NO4)6,0.037134290957446,3,Ti17(NO4)6,False,,材料本身不稳定（不在凸包上）,,,,,,,,,,,,,,,,,,,,,,,,,,淘汰：电化学稳定性不通过
mp-779491,BaP4O11,0.019831726249999,3,BaP4O11,False,,与 Li 反应: min dE = -0.757 eV/atom,,,,,,,,,,,,,,,,,,,,,,,,,,淘汰：电化学稳定性不通过
mp-779498,Ba3(ClO)2,0.047084125178571,3,Ba3(ClO)2,False,,材料本身不稳定（不在凸包上）,,,,,,,,,,,,,,,,,,,,,,,,,,淘汰：电化学稳定性不通过
mp-779502,Na3CuO2,0.016077468124992,3,Na3CuO2,False,,与 Li 反应: min dE = -0.421 eV/atom,,,,,,,,,,,,,,,,,,,,,,,,,,淘汰：电化学稳定性不通过
mp-779511,Ba2MgO3,0.030436195416666,3,Ba2MgO3,False,,材料本身不稳定（不在凸包上）,,,,,,,,,,,,,,,,,,,,,,,,,,淘汰：电化学稳定性不通过
mp-779517,Sr3Hf2O7,0.021197374999999,3,Sr3Hf2O7,False,,材料本身不稳定（不在凸包上）,,,,,,,,,,,,,,,,,,,,,,,,,,淘汰：电化学稳定性不通过
mp-779518,BaP4O11,0.0,3,BaP4O11,False,,与 Li 反应: min dE = -0.757 eV/atom,,,,,,,,,,,,,,,,,,,,,,,,,,淘汰：电化学稳定性不通过
mp-779519,Ba4Hf3O10,0.005509497941178,3,Ba4Hf3O10,False,,材料本身不稳定（不在凸包上）,,,,,,,,,,,,,,,,,,,,,,,,,,淘汰：电化学稳定性不通过
mp-779528,Ti17(NO4)6,0.0377365343617,3,Ti17(NO4)6,False,,材料本身不稳定（不在凸包上）,,,,,,,,,,,,,,,,,,,,,,,,,,淘汰：电化学稳定性不通过
mp-779530,Cu(PO3)3,0.053529774326936,3,Cu(PO3)3,False,,材料本身不稳定（不在凸包上）,,,,,,,,,,,,,,,,,,,,,,,,,,淘汰：电化学稳定性不通过
mp-779533,Ba3(BrO)2,0.046951411428571,3,Ba3(BrO)2,False,,材料本身不稳定（不在凸包上）,,,,,,,,,,,,,,,,,,,,,,,,,,淘汰：电化学稳定性不通过
mp-779545,Na3CuO2,0.040401480833326,3,Na3CuO2,False,,与 Li 反应: min dE = -0.421 eV/atom,,,,,,,,,,,,,,,,,,,,,,,,,,淘汰：电化学稳定性不通过
mp-779552,ZnTe2O5,0.018211984062499,3,ZnTe2O5,False,,材料本身不稳定（不在凸包上）,,,,,,,,,,,,,,,,,,,,,,,,,,淘汰：电化学稳定性不通过
mp-779561,Ti17(NO4)6,0.03648656180851,3,Ti17(NO4)6,False,,材料本身不稳定（不在凸包上）,,,,,,,,,,,,,,,,,,,,,,,,,,淘汰：电化学稳定性不通过
mp-779582,Rb19O3,0.042573455397726,2,Rb19O3,False,,材料本身不稳定（不在凸包上）,,,,,,,,,,,,,,,,,,,,,,,,,,淘汰：电化学稳定性不通过
mp-779587,TiPO4,0.076684211900779,3,TiPO4,False,,材料本身不稳定（不在凸包上）,,,,,,,,,,,,,,,,,,,,,,,,,,淘汰：电化学稳定性不通过
mp-779605,Cr4OF11,0.036720516520835,3,Cr4OF11,False,,材料本身不稳定（不在凸包上）,,,,,,,,,,,,,,,,,,,,,,,,,,淘汰：电化学稳定性不通过
mp-779608,Ba3(BO3)2,0.049490218636362,3,Ba3(BO3)2,False,,与 Li 反应: min dE = -0.148 eV/atom,,,,,,,,,,,,,,,,,,,,,,,,,,淘汰：电化学稳定性不通过
mp-779609,V4OF11,0.003083326145833,3,V4OF11,False,,材料本身不稳定（不在凸包上）,,,,,,,,,,,,,,,,,,,,,,,,,,淘汰：电化学稳定性不通过
mp-779648,Ti17(NO4)6,0.036491251382978,3,Ti17(NO4)6,False,,材料本身不稳定（不在凸包上）,,,,,,,,,,,,,,,,,,,,,,,,,,淘汰：电化学稳定性不通过
mp-779650,Na5CuO4,0.079636331499998,3,Na5CuO4,False,,材料本身不稳定（不在凸包上）,,,,,,,,,,,,,,,,,,,,,,,,,,淘汰：电化学稳定性不通过
mp-779654,Na3Nb6O11,0.098501681089738,3,Na3Nb6O11,False,,材料本身不稳定（不在凸包上）,,,,,,,,,,,,,,,,,,,,,,,,,,淘汰：电化学稳定性不通过
mp-779662,Zr5Sn3O,0.0,3,Zr5Sn3O,False,,与 Li 反应: min dE = -0.078 eV/atom,,,,,,,,,,,,,,,,,,,,,,,,,,淘汰：电化学稳定性不通过
mp-779689,H3N,0.021952314375,2,H3N,False,,与 Li 反应: min dE = -0.328 eV/atom,,,,,,,,,,,,,,,,,,,,,,,,,,淘汰：电化学稳定性不通过
mp-779698,ZnTe2O5,0.027769544374999,3,ZnTe2O5,False,,材料本身不稳定（不在凸包上）,,,,,,,,,,,,,,,,,,,,,,,,,,淘汰：电化学稳定性不通过
mp-779703,Na4Sn5O12,0.055931657142856,3,Na4Sn5O12,False,,材料本身不稳定（不在凸包上）,,,,,,,,,,,,,,,,,,,,,,,,,,淘汰：电化学稳定性不通过
mp-779712,Ti17(NO4)6,0.036813388404254,3,Ti17(NO4)6,False,,材料本身不稳定（不在凸包上）,,,,,,,,,,,,,,,,,,,,,,,,,,淘汰：电化学稳定性不通过
mp-779719,Li6Mn5O12,0.042480035869566,3,Li6Mn5O12,False,,材料本身不稳定（不在凸包上）,,,,,,,,,,,,,,,,,,,,,,,,,,淘汰：电化学稳定性不通过
mp-779723,Ba2P6O17,0.015097134500026,3,Ba2P6O17,False,,材料本身不稳定（不在凸包上）,,,,,,,,,,,,,,,,,,,,,,,,,,淘汰：电化学稳定性不通过
mp-779727,Ti17(NO4)6,0.039405856702126,3,Ti17(NO4)6,False,,材料本身不稳定（不在凸包上）,,,,,,,,,,,,,,,,,,,,,,,,,,淘汰：电化学稳定性不通过
mp-779729,Na2Ti2O5,0.035605348555554,3,Na2Ti2O5,False,,材料本身不稳定（不在凸包上）,,,,,,,,,,,,,,,,,,,,,,,,,,淘汰：电化学稳定性不通过
mp-779738,Hf2N2O,0.003481510749999,3,Hf2N2O,False,,与 Li 反应: min dE = -0.175 eV/atom,,,,,,,,,,,,,,,,,,,,,,,,,,淘汰：电化学稳定性不通过
mp-779739,Hf2N2O,0.00093743,3,Hf2N2O,False,,与 Li 反应: min dE = -0.175 eV/atom,,,,,,,,,,,,,,,,,,,,,,,,,,淘汰：电化学稳定性不通过
mp-779766,Ni2(SO4)3,0.022906324901962,3,Ni2(SO4)3,False,,材料本身不稳定（不在凸包上）,,,,,,,,,,,,,,,,,,,,,,,,,,淘汰：电化学稳定性不通过
mp-779771,Li11Mn6O16,0.05005560954545,3,Li11Mn6O16,False,,材料本身不稳定（不在凸包上）,,,,,,,,,,,,,,,,,,,,,,,,,,淘汰：电化学稳定性不通过
mp-779774,Fe10O11F9,0.092147987416667,3,Fe10O11F9,False,,材料本身不稳定（不在凸包上）,,,,,,,,,,,,,,,,,,,,,,,,,,淘汰：电化学稳定性不通过
mp-779788,LiMnO2,0.043251827708333,3,LiMnO2,False,,与 Li 反应: min dE = -0.532 eV/atom,,,,,,,,,,,,,,,,,,,,,,,,,,淘汰：电化学稳定性不通过
mp-779833,Hf2N2O,0.008454154249999,3,Hf2N2O,False,,与 Li 反应: min dE = -0.175 eV/atom,,,,,,,,,,,,,,,,,,,,,,,,,,淘汰：电化学稳定性不通过
mp-779837,Hf2N2O,0.001041602,3,Hf2N2O,False,,与 Li 反应: min dE = -0.175 eV/atom,,,,,,,,,,,,,,,,,,,,,,,,,,淘汰：电化学稳定性不通过
mp-779838,Na7(FeO4)2,0.056021803284318,3,Na7(FeO4)2,False,,材料本身不稳定（不在凸包上）,,,,,,,,,,,,,,,,,,,,,,,,,,淘汰：电化学稳定性不通过
mp-779863,Hf2N2O,0.005111412499999,3,Hf2N2O,False,,与 Li 反应: min dE = -0.175 eV/atom,,,,,,,,,,,,,,,,,,,,,,,,,,淘汰：电化学稳定性不通过
mp-779864,Hf2N2O,0.00899243475,3,Hf2N2O,False,,与 Li 反应: min dE = -0.175 eV/atom,,,,,,,,,,,,,,,,,,,,,,,,,,淘汰：电化学稳定性不通过
mp-779874,Li2MnF4,0.087073368214285,3,Li2MnF4,False,,材料本身不稳定（不在凸包上）,,,,,,,,,,,,,,,,,,,,,,,,,,淘汰：电化学稳定性不通过
mp-779882,Mn6O5F7,0.091613458564805,3,Mn6O5F7,False,,材料本身不稳定（不在凸包上）,,,,,,,,,,,,,,,,,,,,,,,,,,淘汰：电化学稳定性不通过
mp-779884,Sr5W3O14,0.021878321818181,3,Sr5W3O14,False,,材料本身不稳定（不在凸包上）,,,,,,,,,,,,,,,,,,,,,,,,,,淘汰：电化学稳定性不通过
mp-779889,Li5FeO4,0.088091317,3,Li5FeO4,False,,与 Li 反应: min dE = -0.331 eV/atom,,,,,,,,,,,,,,,,,,,,,,,,,,淘汰：电化学稳定性不通过
mp-779897,Fe6O7F5,0.097923245570987,3,Fe6O7F5,False,,材料本身不稳定（不在凸包上）,,,,,,,,,,,,,,,,,,,,,,,,,,淘汰：电化学稳定性不通过
mp-779898,Na6NiO4,0.008214574090909,3,Na6NiO4,False,,材料本身不稳定（不在凸包上）,,,,,,,,,,,,,,,,,,,,,,,,,,淘汰：电化学稳定性不通过
mp-779904,Ni(IO3)2,0.05174664,3,Ni(IO3)2,False,,与 Li 反应: min dE = -1.482 eV/atom,,,,,,,,,,,,,,,,,,,,,,,,,,淘汰：电化学稳定性不通过
mp-779906,Ca3WO6,0.024652345999994,3,Ca3WO6,False,,与 Li 反应: min dE = -0.470 eV/atom,,,,,,,,,,,,,,,,,,,,,,,,,,淘汰：电化学稳定性不通过
mp-779908,Na2FeO3,0.0148844275,3,Na2FeO3,False,,与 Li 反应: min dE = -0.727 eV/atom,,,,,,,,,,,,,,,,,,,,,,,,,,淘汰：电化学稳定性不通过
mp-779909,V6O7F5,0.035412725138874,3,V6O7F5,False,,材料本身不稳定（不在凸包上）,,,,,,,,,,,,,,,,,,,,,,,,,,淘汰：电化学稳定性不通过
mp-779913,Fe3OF5,0.045535986172839,3,Fe3OF5,False,,材料本身不稳定（不在凸包上）,,,,,,,,,,,,,,,,,,,,,,,,,,淘汰：电化学稳定性不通过
mp-779973,Hf2N2O,0.002339483,3,Hf2N2O,False,,与 Li 反应: min dE = -0.175 eV/atom,,,,,,,,,,,,,,,,,,,,,,,,,,淘汰：电化学稳定性不通过
mp-779974,Hf2N2O,0.001023429249999,3,Hf2N2O,False,,与 Li 反应: min dE = -0.175 eV/atom,,,,,,,,,,,,,,,,,,,,,,,,,,淘汰：电化学稳定性不通过
mp-779975,Hf2N2O,0.006522963249999,3,Hf2N2O,False,,与 Li 反应: min dE = -0.175 eV/atom,,,,,,,,,,,,,,,,,,,,,,,,,,淘汰：电化学稳定性不通过
mp-779979,Hf2N2O,0.004221085499999,3,Hf2N2O,False,,与 Li 反应: min dE = -0.175 eV/atom,,,,,,,,,,,,,,,,,,,,,,,,,,淘汰：电化学稳定性不通过
mp-779980,Hf2N2O,0.006465936249999,3,Hf2N2O,False,,与 Li 反应: min dE = -0.175 eV/atom,,,,,,,,,,,,,,,,,,,,,,,,,,淘汰：电化学稳定性不通过
mp-779982,Hf2N2O,0.011020816750001,3,Hf2N2O,False,,与 Li 反应: min dE = -0.175 eV/atom,,,,,,,,,,,,,,,,,,,,,,,,,,淘汰：电化学稳定性不通过
mp-779987,Fe3OF5,0.07152751728395,3,Fe3OF5,False,,材料本身不稳定（不在凸包上）,,,,,,,,,,,,,,,,,,,,,,,,,,淘汰：电化学稳定性不通过
mp-780050,Hf2N2O,0.086682358749998,3,Hf2N2O,False,,与 Li 反应: min dE = -0.175 eV/atom,,,,,,,,,,,,,,,,,,,,,,,,,,淘汰：电化学稳定性不通过
mp-780060,Hf2N2O,0.003928641999998,3,Hf2N2O,False,,与 Li 反应: min dE = -0.175 eV/atom,,,,,,,,,,,,,,,,,,,,,,,,,,淘汰：电化学稳定性不通过
mp-780061,Hf2N2O,0.012134580249998,3,Hf2N2O,False,,与 Li 反应: min dE = -0.175 eV/atom,,,,,,,,,,,,,,,,,,,,,,,,,,淘汰：电化学稳定性不通过
mp-780075,Hf2N2O,0.0,3,Hf2N2O,False,,与 Li 反应: min dE = -0.175 eV/atom,,,,,,,,,,,,,,,,,,,,,,,,,,淘汰：电化学稳定性不通过
mp-780092,V6O5F19,0.021243256750007,3,V6O5F19,False,,材料本身不稳定（不在凸包上）,,,,,,,,,,,,,,,,,,,,,,,,,,淘汰：电化学稳定性不通过
mp-780099,Fe2OF3,0.072891500092587,3,Fe2OF3,False,,材料本身不稳定（不在凸包上）,,,,,,,,,,,,,,,,,,,,,,,,,,淘汰：电化学稳定性不通过
mp-780103,Fe4O5F3,0.081401349097223,3,Fe4O5F3,False,,材料本身不稳定（不在凸包上）,,,,,,,,,,,,,,,,,,,,,,,,,,淘汰：电化学稳定性不通过
mp-780104,Mn12O7F17,0.07595902877314,3,Mn12O7F17,False,,材料本身不稳定（不在凸包上）,,,,,,,,,,,,,,,,,,,,,,,,,,淘汰：电化学稳定性不通过
mp-780116,Mn6O5F7,0.052777625509249,3,Mn6O5F7,False,,材料本身不稳定（不在凸包上）,,,,,,,,,,,,,,,,,,,,,,,,,,淘汰：电化学稳定性不通过
mp-780118,Na4Ni2O5,0.064587782329545,3,Na4Ni2O5,False,,材料本身不稳定（不在凸包上）,,,,,,,,,,,,,,,,,,,,,,,,,,淘汰：电化学稳定性不通过
mp-780119,V6O11F,0.064658975138875,3,V6O11F,False,,材料本身不稳定（不在凸包上）,,,,,,,,,,,,,,,,,,,,,,,,,,淘汰：电化学稳定性不通过
mp-780128,Fe2OF3,0.077919311759253,3,Fe2OF3,False,,材料本身不稳定（不在凸包上）,,,,,,,,,,,,,,,,,,,,,,,,,,淘汰：电化学稳定性不通过
mp-780129,Fe2OF3,0.069638705759253,3,Fe2OF3,False,,材料本身不稳定（不在凸包上）,,,,,,,,,,,,,,,,,,,,,,,,,,淘汰：电化学稳定性不通过
mp-780132,NaCr6O11,0.065623878611111,3,NaCr6O11,False,,材料本身不稳定（不在凸包上）,,,,,,,,,,,,,,,,,,,,,,,,,,淘汰：电化学稳定性不通过
