material_id,formula,coverage_ML,n_Li,E_clean_eV,E_ads_system_eV,E_ads_eV,status
mp-1210153,Nb3(Ni10B3)2,0.25,4,-1527.5579833984375,-1538.31201171875,-0.9538999795913696,success
mp-1210153,Nb3(Ni10B3)2,1.0,19,-1527.5579833984375,-1554.4150390625,0.3210999965667724,success
mp-1210179,Nb2(Ni7B2)3,0.25,4,-1485.123046875,-1496.279052734375,-1.0542999505996704,success
mp-1210179,Nb2(Ni7B2)3,1.0,19,-1485.123046875,-1528.072998046875,-0.5257999897003174,success
mp-1210753,Li2Al,0.25,2,-242.81700134277344,-246.8679962158203,-0.2906000018119812,success
mp-1210753,Li2Al,1.0,11,-242.81700134277344,-262.27899169921875,-0.0346000008285045,success
mp-1210761,Li2NiN,0.25,1,-380.0199890136719,-383.9030151367188,-2.1484999656677246,success
mp-1210761,Li2NiN,1.0,6,-380.0199890136719,-397.5480041503906,-1.1868000030517578,success
mp-1211088,LiCaP,0.25,3,-386.2990112304688,-392.4159851074219,-0.304500013589859,success
mp-1211088,LiCaP,1.0,14,-386.2990112304688,-411.4339904785156,-0.0606999993324279,success
mp-1211140,Li8Ag5,0.25,6,-744.8839721679688,-756.2490234375,-0.1595000028610229,success
mp-1211140,Li8Ag5,1.0,26,-744.8839721679688,-774.22802734375,0.6060000061988831,success
mp-1211280,NbFeSi,0.25,9,-4837.173828125,-4851.92822265625,0.0953999981284141,success
mp-1211280,NbFeSi,1.0,37,-4837.173828125,-4755.833984375,3.9330999851226807,success
mp-1211375,KSr2Br5,0.25,9,-490.4739990234375,-511.3150024414063,-0.5809999704360962,success
mp-1211375,KSr2Br5,1.0,39,-490.4739990234375,-548.43701171875,0.2484000027179718,success
mp-1211382,KSr2Cl5,0.25,8,-548.135986328125,-566.3090209960938,-0.536899983882904,success
mp-1211382,KSr2Cl5,1.0,35,-548.135986328125,-601.0989990234375,0.2213999927043914,success
mp-1211554,Mn6Si8Mo5,0.25,9,-5058.29296875,-5073.08984375,0.0905999988317489,success
mp-1211554,Mn6Si8Mo5,1.0,37,-5058.29296875,-4954.6767578125,4.535099983215332,success
mp-1211589,KCaCl3,0.25,3,-329.3840026855469,-344.6300048828125,-3.347599983215332,success
mp-1211589,KCaCl3,1.0,14,-329.3840026855469,-366.0969848632813,-0.8877000212669373,success
mp-1211643,KCaCl3,0.25,10,-1006.1170043945312,-1027.2120361328125,-0.3747999966144562,success
mp-1211643,KCaCl3,1.0,40,-1006.1170043945312,-1065.4940185546875,0.2502000033855438,success
mp-1211648,KCaBr3,0.25,7,-278.3380126953125,-293.4339904785156,-0.4219000041484833,success
mp-1211648,KCaBr3,1.0,30,-278.3380126953125,-326.8280029296875,0.1182999983429908,success
mp-1211673,Li7Mg8Zn9,0.25,11,-636.6810302734375,-659.7789916992188,-0.365200012922287,success
mp-1211673,Li7Mg8Zn9,1.0,47,-636.6810302734375,-729.5700073242188,-0.241699993610382,success
mp-1211784,KBa2I5,0.25,19,-876.447998046875,-908.3389892578124,0.0562000013887882,success
mp-1211784,KBa2I5,1.0,78,-876.447998046875,-979.7769775390624,0.4099000096321106,success
mp-1212189,HfMnP,0.25,3,-1298.3680419921875,-1305.0030517578125,-0.4767000079154968,success
mp-1212189,HfMnP,1.0,13,-1298.3680419921875,-1258.2569580078125,4.820199966430664,success
mp-1212343,Li22(Cu3Si2)7,0.25,21,-5107.88720703125,-5128.3740234375,0.7591000199317932,success
mp-1212343,Li22(Cu3Si2)7,1.0,85,-5107.88720703125,-5225.30810546875,0.3531999886035919,success
mp-1212442,Hf5Si3N,0.25,6,-1958.97900390625,-1972.4200439453125,-0.5054000020027161,success
mp-1212442,Hf5Si3N,1.0,26,-1958.97900390625,-2001.387939453125,0.1035000011324882,success
mp-1212445,Hf2Si4Mo3,0.25,10,-3766.55810546875,-3783.6220703125,0.0283000003546476,success
mp-1212445,Hf2Si4Mo3,1.0,42,-3766.55810546875,-3823.951904296875,0.3682000041007995,success
mp-1212466,Hf5CoP3,0.25,4,-1295.947998046875,-1305.6309814453125,-0.6862000226974487,success
mp-1212466,Hf5CoP3,1.0,18,-1295.947998046875,-1267.02197265625,3.3417000770568848,success
mp-1213084,CsSrCl3,0.25,8,-305.7969970703125,-320.7200012207031,-0.1307000070810318,success
mp-1213084,CsSrCl3,1.0,32,-305.7969970703125,-356.09698486328125,0.1627999991178512,success
mp-1213104,CsSrBr3,0.25,12,-591.8040161132812,-608.4390258789062,0.3483999967575073,success
mp-1213104,CsSrBr3,1.0,49,-591.8040161132812,-600.7639770507812,1.551800012588501,success
mp-1213182,Fe13Mo9,0.25,6,-4856.9677734375,-4869.4521484375,-0.3458999991416931,success
mp-1213182,Fe13Mo9,1.0,25,-4856.9677734375,-4788.4150390625,4.476799964904785,success
mp-1213642,CsSrCl3,0.25,4,-327.0260009765625,-339.1520080566406,-1.2970000505447388,success
mp-1213642,CsSrCl3,1.0,16,-327.0260009765625,-351.4419860839844,0.2087000012397766,success
mp-1213645,CsSrCl3,0.25,7,-496.8410034179688,-512.405029296875,-0.4887999892234802,success
mp-1213645,CsSrCl3,1.0,31,-496.8410034179688,-543.6179809570312,0.2257000058889389,success
mp-1213688,CsCaI3,0.25,13,-509.7330017089844,-522.760986328125,0.7325000166893005,success
mp-1213688,CsCaI3,1.0,54,-509.7330017089844,-587.4630126953125,0.295199990272522,success
mp-1213703,Cs3Ca2Cl7,0.25,3,-583.9650268554688,-590.4559936523438,-0.4287999868392944,success
mp-1213703,Cs3Ca2Cl7,1.0,14,-583.9650268554688,-615.9959716796875,-0.5532000064849854,success
mp-1213975,CaB4,0.25,6,-1415.333984375,-1425.843017578125,-0.0167999994009733,success
mp-1213975,CaB4,1.0,25,-1415.333984375,-1444.3590087890625,0.5735999941825867,success
mp-1214417,BaC6,0.25,5,-2257.60009765625,-2264.596923828125,0.3352999985218048,success
mp-1214417,BaC6,1.0,20,-2257.60009765625,-2193.343994140625,4.947500228881836,success
mp-1214491,BaIBr,0.25,5,-183.0279998779297,-201.58599853515625,-1.976999998092652,success
mp-1214491,BaIBr,1.0,22,-183.0279998779297,-225.1840057373047,-0.1815000027418136,success
mp-1214897,Al2(Ni7B2)3,0.25,4,-1393.1090087890625,-1404.7259521484375,-1.169600009918213,success
mp-1214897,Al2(Ni7B2)3,1.0,19,-1393.1090087890625,-1433.2130126953125,-0.3761000037193298,success
mp-1214915,Al3(V3C2)4,0.25,2,-1610.6949462890625,-1617.6689453125,-1.752500057220459,success
mp-1214915,Al3(V3C2)4,1.0,11,-1610.6949462890625,-1644.97900390625,-1.382099986076355,success
mp-1215,Ti2O,0.25,1,-310.322998046875,-312.8320007324219,-0.774399995803833,success
mp-1215,Ti2O,1.0,3,-310.322998046875,-317.6130065917969,-0.6953999996185303,success
mp-1215168,ZrVMo,0.25,2,-1106.7469482421875,-1111.5340576171875,-0.6588000059127808,success
mp-1215168,ZrVMo,1.0,9,-1106.7469482421875,-1122.0400390625,0.0353999994695186,success
mp-1215169,ZrVW,0.25,2,-1171.47998046875,-1176.780029296875,-0.9151999950408936,success
mp-1215169,ZrVW,1.0,10,-1171.47998046875,-1195.552978515625,-0.6725999712944031,success
mp-1215195,ZrUC2,0.25,1,-620.927978515625,-623.1530151367188,-0.4896000027656555,success
mp-1215195,ZrUC2,1.0,4,-620.927978515625,-628.6539916992188,-0.1967999935150146,success
mp-1215204,ZrTi2O,0.25,2,-546.8090209960938,-551.0460205078125,-0.3840999901294708,success
mp-1215204,ZrTi2O,1.0,9,-546.8090209960938,-564.52001953125,-0.2331999987363815,success
mp-1215209,ZrTaB4,0.25,2,-1422.259033203125,-1427.68994140625,-0.9807000160217284,success
mp-1215209,ZrTaB4,1.0,9,-1422.259033203125,-1434.39599609375,0.3860000073909759,success
mp-1215211,ZrNbB4,0.25,2,-1370.739990234375,-1376.322998046875,-1.0566999912261963,success
mp-1215211,ZrNbB4,1.0,9,-1370.739990234375,-1382.7750244140625,0.3975000083446502,success
mp-1215219,ZrTaC2,0.25,1,-646.4210205078125,-648.8359985351562,-0.680400013923645,success
mp-1215219,ZrTaC2,1.0,4,-646.4210205078125,-654.531005859375,-0.2930000126361847,success
mp-1215222,ZrNbC2,0.25,1,-613.6400146484375,-616.094970703125,-0.720300018787384,success
mp-1215222,ZrNbC2,1.0,4,-613.6400146484375,-621.8400268554688,-0.3154000043869018,success
mp-1215241,ZrVFe,0.25,2,-825.3740234375,-831.2410278320312,-1.1992000341415403,success
mp-1215241,ZrVFe,1.0,11,-825.3740234375,-850.0579833984375,-0.5094000101089478,success
mp-1215248,ZrUN2,0.25,1,-676.6599731445312,-678.8460083007812,-0.4510000050067901,success
mp-1215248,ZrUN2,1.0,4,-676.6599731445312,-684.3510131835938,-0.1879000067710876,success
mp-1215261,ZrVFe,0.25,4,-1228.7020263671875,-1238.6290283203125,-0.7470999956130981,success
mp-1215261,ZrVFe,1.0,18,-1228.7020263671875,-1264.384033203125,-0.2477000057697296,success
mp-1215318,ZrAlCu,0.25,2,-406.1310119628906,-411.71099853515625,-1.055400013923645,success
mp-1215318,ZrAlCu,1.0,9,-406.1310119628906,-426.1159973144531,-0.4859000146389007,success
mp-1215319,ZrAlFe4,0.25,2,-552.1179809570312,-557.0499877929688,-0.7315000295639038,success
mp-1215319,ZrAlFe4,1.0,8,-552.1179809570312,-565.197021484375,0.0997999981045723,success
mp-1215329,ZrAl2Zn,0.25,2,-289.5599975585937,-294.5719909667969,-0.7710999846458435,success
mp-1215329,ZrAl2Zn,1.0,8,-289.5599975585937,-306.3479919433594,-0.3639000058174133,success
mp-1215338,ZrAl5Cu7,0.25,3,-458.35198974609375,-465.0400085449219,-0.4948000013828277,success
mp-1215338,ZrAl5Cu7,1.0,13,-458.35198974609375,-476.2590026855469,0.3571999967098236,success
mp-1215377,Zr4O,0.25,3,-523.8670043945312,-529.5980224609375,-0.1758999973535537,success
mp-1215377,Zr4O,1.0,13,-523.8670043945312,-548.3350219726562,-0.147499993443489,success
mp-1215386,Zr3Ti2Si3,0.25,6,-1479.884033203125,-1493.2259521484375,-0.488999992609024,success
mp-1215386,Zr3Ti2Si3,1.0,26,-1479.884033203125,-1513.70703125,0.4338000118732452,success
mp-1215387,Zr4CN3,0.25,1,-1267.7340087890625,-1272.4659423828125,-2.996799945831299,success
mp-1215387,Zr4CN3,1.0,4,-1267.7340087890625,-1273.20703125,0.3666000068187713,success
mp-1215389,Zr4C3N,0.25,1,-1213.135009765625,-1217.14794921875,-2.27839994430542,success
mp-1215389,Zr4C3N,1.0,4,-1213.135009765625,-1227.748046875,-1.9186999797821045,success
mp-1215442,Zr2Al3Zn,0.25,2,-375.1470031738281,-380.4830017089844,-0.9333000183105468,success
mp-1215442,Zr2Al3Zn,1.0,10,-375.1470031738281,-389.0050048828125,0.3488000035285949,success
mp-1215471,Zr2HC,0.25,1,-243.98699951171875,-247.88800048828125,-2.166199922561645,success
mp-1215471,Zr2HC,1.0,4,-243.98699951171875,-258.6099853515625,-1.921200037002564,success
mp-1215478,Zr2VCo3,0.25,2,-569.2139892578125,-573.9860229492188,-0.6517000198364258,success
mp-1215478,Zr2VCo3,1.0,8,-569.2139892578125,-585.2000122070312,-0.263700008392334,success
mp-1215479,Zr2V3Fe,0.25,2,-615.6259765625,-620.8519897460938,-0.878600001335144,success
mp-1215479,Zr2V3Fe,1.0,9,-615.6259765625,-633.9180297851562,-0.2978000044822693,success
mp-1215552,Zr2AlFe3,0.25,2,-563.1539916992188,-567.968994140625,-0.6728000044822693,success
mp-1215552,Zr2AlFe3,1.0,8,-563.1539916992188,-573.9910278320312,0.3801000118255615,success
mp-1215554,Zr2FeCo3,0.25,2,-566.4509887695312,-570.9739990234375,-0.5267000198364258,success
mp-1215554,Zr2FeCo3,1.0,8,-566.4509887695312,-577.2830200195312,0.3806999921798706,success
mp-1215592,Zr2CN,0.25,1,-621.8109741210938,-624.4630126953125,-0.9175999760627748,success
mp-1215592,Zr2CN,1.0,4,-621.8109741210938,-634.1190185546875,-1.3423000574111938,success
mp-1215595,Zr2AlFe3,0.25,2,-753.2930297851562,-759.3280029296875,-1.2826000452041626,success
mp-1215595,Zr2AlFe3,1.0,10,-753.2930297851562,-776.7080078125,-0.6068000197410583,success
mp-1215600,Zr2CoNi,0.25,1,-727.302001953125,-730.0130004882812,-0.9758999943733216,success
mp-1215600,Zr2CoNi,1.0,6,-727.302001953125,-730.1820068359375,1.2547999620437622,success
mp-1215704,Zr3Mn8Al,0.25,4,-2031.364013671875,-2040.18994140625,-0.4717999994754791,success
mp-1215704,Zr3Mn8Al,1.0,17,-2031.364013671875,-2044.64404296875,0.953499972820282,success
mp-1215720,Zr3AlFe8,0.25,2,-1163.0760498046875,-1167.8260498046875,-0.6402999758720398,success
mp-1215720,Zr3AlFe8,1.0,9,-1163.0760498046875,-1181.114990234375,-0.2696000039577484,success
mp-1215723,Zr(AlFe)6,0.25,3,-1013.43701171875,-1020.5139770507812,-0.6244999766349792,success
mp-1215723,Zr(AlFe)6,1.0,13,-1013.43701171875,-1039.176025390625,-0.2452999949455261,success
mp-1215874,Zr3(V2Fe)2,0.25,2,-620.1840209960938,-624.406982421875,-0.376800000667572,success
mp-1215874,Zr3(V2Fe)2,1.0,11,-620.1840209960938,-642.4240112304688,-0.287200003862381,success
mp-1216231,VW,0.25,1,-426.4179992675781,-428.6530151367188,-0.5002999901771545,success
mp-1216231,VW,1.0,5,-426.4179992675781,-437.97900390625,-0.5776000022888184,success
mp-1216323,VMo,0.25,1,-383.85400390625,-386.00299072265625,-0.4138000011444092,success
mp-1216323,VMo,1.0,5,-383.85400390625,-395.2219848632813,-0.5389000177383423,success
mp-1216352,VFe3,0.25,1,-270.4549865722656,-272.5849914550781,-0.3957999944686889,success
mp-1216352,VFe3,1.0,2,-270.4549865722656,-275.00201416015625,-0.5389999747276306,success
mp-1216388,Zr18Co5Sn4,0.25,3,-837.0960083007812,-845.4119873046875,-1.0372999906539917,success
mp-1216388,Zr18Co5Sn4,1.0,13,-837.0960083007812,-866.573974609375,-0.5328999757766724,success
mp-1216394,VCr,0.25,1,-218.33599853515625,-220.60400390625,-0.5339999794960022,success
mp-1216394,VCr,1.0,3,-218.33599853515625,-225.32000732421875,-0.5934000015258789,success
mp-1216441,Zr14Cu51,0.25,13,-2625.472900390625,-2650.110107421875,-0.1606000065803527,success
mp-1216441,Zr14Cu51,1.0,54,-2625.472900390625,-2706.75,0.2294999957084655,success
mp-1216443,V6FeNi,0.25,2,-1084.9599609375,-1089.7840576171875,-0.677299976348877,success
mp-1216443,V6FeNi,1.0,10,-1084.9599609375,-1097.5899658203125,0.4715999960899353,success
mp-1216445,V9Cr3B8,0.25,8,-2746.35791015625,-2767.2119140625,-0.8720999956130981,success
mp-1216445,V9Cr3B8,1.0,32,-2746.35791015625,-2687.593994140625,3.571000099182129,success
mp-1216468,V3Si2Mo3,0.25,2,-852.4660034179688,-857.3200073242188,-0.6923999786376953,success
mp-1216468,V3Si2Mo3,1.0,11,-852.4660034179688,-868.030029296875,0.3197999894618988,success
mp-1216481,V3Cr3Si2,0.25,2,-1090.43701171875,-1095.218994140625,-0.6564000248908997,success
mp-1216481,V3Cr3Si2,1.0,10,-1090.43701171875,-1112.469970703125,-0.4686999917030334,success
mp-1216581,V2FeSi,0.25,2,-1055.697998046875,-1059.9090576171875,-0.3707000017166137,success
mp-1216581,V2FeSi,1.0,10,-1055.697998046875,-1057.1080322265625,1.5937000513076782,success
mp-1216621,TiW,0.25,1,-406.510009765625,-408.7590026855469,-0.5142999887466431,success
mp-1216621,TiW,1.0,5,-406.510009765625,-418.1409912109375,-0.5914999842643738,success
mp-1216643,V10Si6B,0.25,5,-1628.3809814453125,-1639.5340576171875,-0.4959999918937683,success
mp-1216643,V10Si6B,1.0,22,-1628.3809814453125,-1643.0770263671875,1.0666999816894531,success
mp-1216661,TiZnCu2,0.25,2,-340.13800048828125,-345.1499938964844,-0.7709000110626221,success
mp-1216661,TiZnCu2,1.0,9,-340.13800048828125,-361.6860046386719,-0.659500002861023,success
mp-1216666,TiNbCr4,0.25,2,-658.8099975585938,-663.0599975585938,-0.3903000056743622,success
mp-1216666,TiNbCr4,1.0,8,-658.8099975585938,-676.0689697265625,-0.4226999878883362,success
mp-1216672,TiZnNi2,0.25,1,-167.63600158691406,-169.781005859375,-0.4102999866008758,success
mp-1216672,TiZnNi2,1.0,4,-167.63600158691406,-175.80799865722656,-0.3082000017166137,success
mp-1216692,TiNbB4,0.25,1,-391.5719909667969,-393.4159851074219,-0.1097000017762184,success
mp-1216692,TiNbB4,1.0,4,-391.5719909667969,-400.0369873046875,-0.3817000091075897,success
mp-1216707,TiNbC2,0.25,1,-296.2170104980469,-298.10699462890625,-0.155799999833107,success
mp-1216707,TiNbC2,1.0,4,-296.2170104980469,-304.91900634765625,-0.4408000111579895,success
mp-1216708,V3Ni2,0.25,9,-2766.083984375,-2777.697998046875,0.4440999925136566,success
mp-1216708,V3Ni2,1.0,39,-2766.083984375,-2815.090087890625,0.4781000018119812,success
mp-1216709,TiNbB2,0.25,1,-932.6119995117188,-934.1939697265624,0.1530999988317489,success
mp-1216709,TiNbB2,1.0,7,-932.6119995117188,-925.6959838867188,2.722599983215332,success
mp-1216850,TiCuNi,0.25,1,-427.4819946289063,-429.8269958496094,-0.6097000241279602,success
mp-1216850,TiCuNi,1.0,4,-427.4819946289063,-428.6929931640625,1.4320000410079956,success
mp-1216946,TiMnCr,0.25,2,-849.9099731445312,-855.7550048828125,-1.188099980354309,success
mp-1216946,TiMnCr,1.0,10,-849.9099731445312,-874.8820190429688,-0.7626000046730042,success
mp-1217009,TiAl2Zn,0.25,1,-275.3689880371094,-277.0369873046875,0.0667999982833862,success
mp-1217009,TiAl2Zn,1.0,7,-275.3689880371094,-287.40301513671875,0.015599999576807,success
mp-1217016,TiAlCo2,0.25,1,-216.49899291992188,-218.11700439453125,0.1167000010609626,success
mp-1217016,TiAlCo2,1.0,4,-216.49899291992188,-225.0,-0.3905999958515167,success
mp-1217017,TiAl6Mo,0.25,1,-344.34698486328125,-346.6659851074219,-0.5843999981880188,success
mp-1217017,TiAl6Mo,1.0,7,-344.34698486328125,-359.9800109863281,-0.4986000061035156,success
mp-1217020,TiAlFe2,0.25,1,-234.322006225586,-235.93800354003903,0.1181999966502189,success
mp-1217020,TiAlFe2,1.0,4,-234.322006225586,-241.8309936523437,-0.1425999999046325,success
mp-1217028,TiB2Mo,0.25,1,-1091.1490478515625,-1092.720947265625,0.1632000058889389,success
mp-1217028,TiB2Mo,1.0,6,-1091.1490478515625,-1083.35302734375,3.03410005569458,success
mp-1217044,TiAlNi6,0.25,1,-388.89300537109375,-391.1549987792969,-0.5270000100135803,success
mp-1217044,TiAlNi6,1.0,6,-388.89300537109375,-402.35198974609375,-0.508400022983551,success
mp-1217052,Ti6P2O,0.25,3,-883.5269775390625,-890.1420288085938,-0.4702000021934509,success
mp-1217052,Ti6P2O,1.0,12,-883.5269775390625,-846.3679809570312,4.831299781799316,success
mp-1217065,Ti8Cu3Ni,0.25,7,-1593.0579833984375,-1595.9560546875,1.3206000328063965,success
mp-1217065,Ti8Cu3Ni,1.0,30,-1593.0579833984375,-1459.8780517578125,6.173999786376953,success
mp-1217074,Ti2HC,0.25,1,-606.5579833984375,-609.6229858398438,-1.3300000429153442,success
mp-1217074,Ti2HC,1.0,3,-606.5579833984375,-615.583984375,-1.273900032043457,success
mp-1217090,Ti8C5,0.25,1,-1820.751953125,-1823.6009521484373,-1.1139999628067017,success
mp-1217090,Ti8C5,1.0,4,-1820.751953125,-1829.010009765625,-0.3296999931335449,success
mp-1217093,Ti2NbAl,0.25,2,-463.4909973144531,-468.2439880371094,-0.641700029373169,success
mp-1217093,Ti2NbAl,1.0,11,-463.4909973144531,-488.6910095214844,-0.5562999844551086,success
mp-1217103,Ti4C3N,0.25,1,-1174.3089599609375,-1178.239990234375,-2.197000026702881,success
mp-1217103,Ti4C3N,1.0,3,-1174.3089599609375,-1185.68994140625,-2.059299945831299,success
mp-1217106,Ti2C,0.25,1,-412.8370056152344,-416.0870056152344,-1.5153000354766846,success
mp-1217106,Ti2C,1.0,3,-412.8370056152344,-408.9939880371094,3.0155999660491943,success
mp-1217107,Ti4CN3,0.25,1,-1228.8470458984375,-1232.0999755859375,-1.517899990081787,success
mp-1217107,Ti4CN3,1.0,3,-1228.8470458984375,-1238.8990478515625,-1.6160999536514282,success
mp-1217138,Ti3V2Si3,0.25,5,-1477.6219482421875,-1488.9560546875,-0.5321999788284302,success
mp-1217138,Ti3V2Si3,1.0,23,-1477.6219482421875,-1498.4239501953125,0.8302000164985657,success
mp-1217142,Ti2CN,0.25,1,-750.4879760742188,-754.6530151367188,-2.4296000003814697,success
mp-1217142,Ti2CN,1.0,3,-750.4879760742188,-756.6900024414062,-0.3327000141143799,success
mp-1217152,Ti2O,0.25,1,-621.7050170898438,-624.1489868164062,-0.7089999914169312,success
mp-1217152,Ti2O,1.0,6,-621.7050170898438,-634.5230102539062,-0.4016000032424927,success
mp-1217162,Ti2Co3Si,0.25,2,-717.5850219726562,-723.7839965820312,-1.364799976348877,success
mp-1217162,Ti2Co3Si,1.0,10,-717.5850219726562,-740.43701171875,-0.5504999756813049,success
mp-1217201,Ti4Mn5V3,0.25,2,-837.4500122070312,-843.1640014648438,-1.122499942779541,success
mp-1217201,Ti4Mn5V3,1.0,10,-837.4500122070312,-862.0679931640625,-0.7271999716758728,success
mp-1217247,Ti4CoNi,0.25,5,-1433.0550537109375,-1443.6519775390625,-0.384799987077713,success
mp-1217247,Ti4CoNi,1.0,22,-1433.0550537109375,-1471.8900146484375,-0.0306000001728534,success
mp-1217391,Ti13Al9Co8,0.25,6,-1611.0439453125,-1626.7449951171875,-0.8823000192642212,success
mp-1217391,Ti13Al9Co8,1.0,25,-1611.0439453125,-1660.58203125,-0.2469000071287155,success
mp-12174,HfNi3,0.25,3,-1150.4730224609375,-1158.0460205078125,-0.7900000214576721,success
mp-12174,HfNi3,1.0,12,-1150.4730224609375,-1177.1600341796875,-0.489300012588501,success
mp-1217755,SrZnSi,0.25,1,-110.3949966430664,-111.197998046875,0.9316999912261964,success
mp-1217755,SrZnSi,1.0,7,-110.3949966430664,-121.5780029296875,0.1370999962091446,success
mp-1217775,Ta2Co3Si,0.25,3,-2076.968994140625,-2084.702880859375,-0.8432999849319458,success
mp-1217775,Ta2Co3Si,1.0,15,-2076.968994140625,-2093.52392578125,0.6309999823570251,success
mp-1217811,TaW,0.25,1,-484.7900085449219,-487.08099365234375,-0.5555999875068665,success
mp-1217811,TaW,1.0,6,-484.7900085449219,-498.864990234375,-0.6111000180244446,success
mp-1217891,TaTiAl6,0.25,1,-349.92999267578125,-352.3949890136719,-0.7297999858856201,success
mp-1217891,TaTiAl6,1.0,7,-349.92999267578125,-366.3110046386719,-0.605400025844574,success
