material_id,formula,passed,min_dE_eV,details
mp-21321,MnSe2,False,,与 Li 反应: min dE = -0.950 eV/atom
mp-17901,MnSe2O5,False,,与 Li 反应: min dE = -1.264 eV/atom
mp-19175,MnSe2O5,False,,与 Li 反应: min dE = -1.264 eV/atom
mp-734053,MnSe3O8,False,,材料本身不稳定（不在凸包上）
mp-1199914,MnSeO3,False,,与 Li 反应: min dE = -1.123 eV/atom
mp-1202364,MnSeO3,False,,与 Li 反应: min dE = -1.123 eV/atom
mp-22224,MnSeO3,False,,与 Li 反应: min dE = -1.123 eV/atom
mp-22579,MnSeO4,False,,与 Li 反应: min dE = -1.260 eV/atom
mp-555327,MnSeO4,False,,与 Li 反应: min dE = -1.260 eV/atom
mp-1103909,MnSeO5,False,,材料本身不稳定（不在凸包上）
mp-1431,MnSi,False,,与 Li 反应: min dE = -0.056 eV/atom
mp-1221554,MnSi2Ni,False,,材料本身不稳定（不在凸包上）
mp-20949,MnSiNi,True,,稳定: min dE = -0.040 eV/atom
mp-999508,MnSiNi2,False,,材料本身不稳定（不在凸包上）
mp-1172857,MnSiO3,False,,材料本身不稳定（不在凸包上）
mp-1289249,MnSiO3,False,,材料本身不稳定（不在凸包上）
mp-17766,MnSiO3,False,,材料本身不稳定（不在凸包上）
mp-532143,MnSiO3,False,,材料本身不稳定（不在凸包上）
mp-560199,MnSiO3,False,,材料本身不稳定（不在凸包上）
mp-5945,MnSiO3,False,,材料本身不稳定（不在凸包上）
mp-20086,MnSn2,False,,材料本身不稳定（不在凸包上）
mp-22027,MnSnAu,False,,材料本身不稳定（不在凸包上）
mp-20096,MnSnF6,False,,与 Li 反应: min dE = -1.050 eV/atom
mp-20569,MnSnO3,False,,与 Li 反应: min dE = -0.739 eV/atom
mp-691106,MnSnO3,False,,与 Li 反应: min dE = -0.739 eV/atom
mp-1009222,MnTe,False,,材料本身不稳定（不在凸包上）
mp-1080073,MnTe,False,,材料本身不稳定（不在凸包上）
mp-1406,MnTe,False,,材料本身不稳定（不在凸包上）
mp-404,MnTe,False,,材料本身不稳定（不在凸包上）
mp-672389,MnTe,False,,材料本身不稳定（不在凸包上）
mp-21893,MnTe2,False,,与 Li 反应: min dE = -0.834 eV/atom
mp-1641378,MnTe2O5,False,,材料本身不稳定（不在凸包上）
mp-16994,MnTe2O5,False,,材料本身不稳定（不在凸包上）
mp-19503,MnTe2O5,False,,材料本身不稳定（不在凸包上）
mp-1201691,MnTe6O13,False,,材料本身不稳定（不在凸包上）
mp-1176417,MnTeO3,False,,材料本身不稳定（不在凸包上）
mp-316,MnV,True,,稳定: min dE = -0.000 eV/atom
mp-864953,MnV2Cr,True,,稳定: min dE = -0.000 eV/atom
mp-1186011,MnV2Fe,False,,材料本身不稳定（不在凸包上）
mp-35475,MnV2O4,False,,材料本身不稳定（不在凸包上）
mp-531268,MnV2O4,False,,材料本身不稳定（不在凸包上）
mp-754298,MnV2O4,False,,材料本身不稳定（不在凸包上）
mp-2490654,MnV2O6,False,,与 Li 反应: min dE = -0.794 eV/atom
mp-541825,MnV2O6,False,,与 Li 反应: min dE = -0.794 eV/atom
mp-754274,MnV2O6,False,,与 Li 反应: min dE = -0.794 eV/atom
mp-864984,MnV3,True,,稳定: min dE = -0.000 eV/atom
mp-756087,MnV3O8,False,,材料本身不稳定（不在凸包上）
mp-774945,MnV3O8,False,,材料本身不稳定（不在凸包上）
mp-752792,MnV4O12,False,,材料本身不稳定（不在凸包上）
mp-758590,MnV4O12,False,,材料本身不稳定（不在凸包上）
mp-756126,MnV5O12,False,,材料本身不稳定（不在凸包上）
mp-1106224,MnVO3,False,,材料本身不稳定（不在凸包上）
mp-1280622,MnVO4,False,,材料本身不稳定（不在凸包上）
mp-25321,MnVO4,False,,材料本身不稳定（不在凸包上）
mp-756542,MnVO4,False,,材料本身不稳定（不在凸包上）
mp-1221555,MnVP2,False,,材料本身不稳定（不在凸包上）
mp-1176413,MnWO4,False,,与 Li 反应: min dE = -0.816 eV/atom
mp-19407,MnWO4,False,,与 Li 反应: min dE = -0.816 eV/atom
mp-11503,MnZn,False,,材料本身不稳定（不在凸包上）
mp-1210567,MnZn13,False,,与 Li 反应: min dE = -0.199 eV/atom
mp-1210582,MnZn13,False,,与 Li 反应: min dE = -0.199 eV/atom
mp-1029354,MnZn2N3,False,,与 Li 反应: min dE = -0.449 eV/atom
mp-11504,MnZn3,False,,与 Li 反应: min dE = -0.169 eV/atom
mp-1221532,MnZn3,False,,与 Li 反应: min dE = -0.169 eV/atom
mp-975079,MnZn3,False,,与 Li 反应: min dE = -0.169 eV/atom
mp-1221534,MnZn3S4,False,,材料本身不稳定（不在凸包上）
mp-1176421,MnZn4O5,False,,材料本身不稳定（不在凸包上）
mp-1221575,MnZn4O5,False,,材料本身不稳定（不在凸包上）
mp-773099,MnZn4O5,False,,材料本身不稳定（不在凸包上）
mp-1221530,MnZn4S5,False,,材料本身不稳定（不在凸包上）
mp-1221533,MnZn4S5,False,,材料本身不稳定（不在凸包上）
mp-1221510,MnZn4Se5,False,,与 Li 反应: min dE = -0.628 eV/atom
mp-1221515,MnZn4Se5,False,,与 Li 反应: min dE = -0.628 eV/atom
mp-1186003,MnZnAu2,False,,材料本身不稳定（不在凸包上）
mp-1931566,MnZnF4,False,,材料本身不稳定（不在凸包上）
mp-1378417,MnZnF5,False,,材料本身不稳定（不在凸包上）
mp-1394801,MnZnF5,False,,材料本身不稳定（不在凸包上）
mp-1386276,MnZnF6,False,,与 Li 反应: min dE = -1.258 eV/atom
mp-1245537,MnZnN2,False,,材料本身不稳定（不在凸包上）
mp-1245538,MnZnN2,False,,材料本身不稳定（不在凸包上）
mp-1186005,MnZnNi2,True,,稳定: min dE = -0.013 eV/atom
mp-754318,MnZnO3,False,,材料本身不稳定（不在凸包上）
mp-772528,MnZnO3,False,,材料本身不稳定（不在凸包上）
mp-1221502,MnZnS2,False,,与 Li 反应: min dE = -0.679 eV/atom
mp-1221529,MnZnS4,False,,材料本身不稳定（不在凸包上）
mp-1221500,MnZnSe2,False,,与 Li 反应: min dE = -0.680 eV/atom
mp-1221503,MnZnSe2,False,,与 Li 反应: min dE = -0.680 eV/atom
mp-1221523,MnZnSe4,False,,材料本身不稳定（不在凸包上）
mp-1221497,MnZnTe2,False,,材料本身不稳定（不在凸包上）
mp-1221505,MnZnTe2,False,,材料本身不稳定（不在凸包上）
mp-1221521,MnZnTe4,False,,材料本身不稳定（不在凸包上）
mp-1080460,Mo(BrO)2,False,,与 Li 反应: min dE = -1.156 eV/atom
mp-625547,Mo(HO2)2,False,,材料本身不稳定（不在凸包上）
mp-625576,Mo(HO2)2,False,,材料本身不稳定（不在凸包上）
mp-626540,Mo(HO2)2,False,,材料本身不稳定（不在凸包上）
mp-626555,Mo(HO2)2,False,,材料本身不稳定（不在凸包上）
mp-1198436,Mo(NO4)2,False,,与 Li 反应: min dE = -1.408 eV/atom
mp-5581,Mo(PO3)3,False,,与 Li 反应: min dE = -0.889 eV/atom
mp-1045821,Mo(PO3)4,False,,材料本身不稳定（不在凸包上）
mp-25988,Mo(PO3)4,False,,材料本身不稳定（不在凸包上）
mp-695772,Mo(PO3)4,False,,材料本身不稳定（不在凸包上）
mp-697769,Mo(PO3)4,False,,材料本身不稳定（不在凸包上）
mp-705035,Mo(PO3)4,False,,材料本身不稳定（不在凸包上）
mp-504210,Mo(PO3)5,False,,与 Li 反应: min dE = -0.990 eV/atom
mp-1221578,Mo(PO4)2,False,,材料本身不稳定（不在凸包上）
mp-25868,Mo(PO4)2,False,,材料本身不稳定（不在凸包上）
mp-26600,Mo(PO4)2,False,,材料本身不稳定（不在凸包上）
mp-704210,Mo(PO4)2,False,,材料本身不稳定（不在凸包上）
mp-568726,Mo(SeCl6)2,False,,材料本身不稳定（不在凸包上）
mp-1025689,Mo(WS3)2,False,,材料本身不稳定（不在凸包上）
mp-1026034,Mo(WS3)2,False,,材料本身不稳定（不在凸包上）
mp-1025575,Mo(WSe3)2,False,,材料本身不稳定（不在凸包上）
mp-1025787,Mo(WSe3)2,False,,材料本身不稳定（不在凸包上）
mp-734713,Mo12PO40,False,,材料本身不稳定（不在凸包上）
mp-1221884,Mo13O33,False,,材料本身不稳定（不在凸包上）
mp-1546639,Mo15N16,False,,与 Li 反应: min dE = -0.382 eV/atom
mp-530081,Mo15N16,False,,与 Li 反应: min dE = -0.382 eV/atom
mp-31257,Mo15S19,False,,材料本身不稳定（不在凸包上）
mp-568488,Mo15Se19,False,,材料本身不稳定（不在凸包上）
mp-570170,Mo15Se19,False,,材料本身不稳定（不在凸包上）
mp-285,Mo17O47,False,,材料本身不稳定（不在凸包上）
mp-1101595,Mo2(PO4)3,False,,与 Li 反应: min dE = -0.942 eV/atom
mp-25844,Mo2(PO4)3,False,,与 Li 反应: min dE = -0.942 eV/atom
mp-26048,Mo2(PO4)3,False,,与 Li 反应: min dE = -0.942 eV/atom
mp-27006,Mo2(PO4)3,False,,与 Li 反应: min dE = -0.942 eV/atom
mp-32055,Mo2(PO4)3,False,,与 Li 反应: min dE = -0.942 eV/atom
mp-32077,Mo2(PO4)3,False,,与 Li 反应: min dE = -0.942 eV/atom
mp-540082,Mo2(PO4)3,False,,与 Li 反应: min dE = -0.942 eV/atom
mp-696104,Mo2(PO4)3,False,,与 Li 反应: min dE = -0.942 eV/atom
mp-1221498,Mo2C,True,,稳定: min dE = -0.000 eV/atom
mp-1552,Mo2C,True,,稳定: min dE = -0.000 eV/atom
mp-1221519,Mo2CN,False,,与 Li 反应: min dE = -0.225 eV/atom
mp-626071,Mo2HO6,False,,材料本身不稳定（不在凸包上）
mp-626099,Mo2HO6,False,,材料本身不稳定（不在凸包上）
mp-1221525,Mo2N,False,,材料本身不稳定（不在凸包上）
mp-27953,Mo2N,False,,材料本身不稳定（不在凸包上）
mp-542135,Mo2NCl7,False,,与 Li 反应: min dE = -1.094 eV/atom
mp-680309,Mo2NCl8,False,,材料本身不稳定（不在凸包上）
mp-1412716,Mo2O5,False,,材料本身不稳定（不在凸包上）
mp-1101589,Mo2P2O11,False,,与 Li 反应: min dE = -1.058 eV/atom
mp-25266,Mo2P2O11,False,,与 Li 反应: min dE = -1.058 eV/atom
mp-504196,Mo2P2O11,False,,与 Li 反应: min dE = -1.058 eV/atom
mp-636950,Mo2P2O11,False,,与 Li 反应: min dE = -1.058 eV/atom
mp-1040930,Mo2P2O9,False,,材料本身不稳定（不在凸包上）
mp-25828,Mo2P3O11,False,,与 Li 反应: min dE = -0.890 eV/atom
mp-32108,Mo2P3O11,False,,与 Li 反应: min dE = -0.890 eV/atom
mp-1101600,Mo2P3O13,False,,与 Li 反应: min dE = -1.020 eV/atom
mp-26194,Mo2P3O13,False,,与 Li 反应: min dE = -1.020 eV/atom
mp-32113,Mo2P3O13,False,,与 Li 反应: min dE = -1.020 eV/atom
mp-540536,Mo2P3O13,False,,与 Li 反应: min dE = -1.020 eV/atom
mp-585184,Mo2P3O13,False,,与 Li 反应: min dE = -1.020 eV/atom
mp-705358,Mo2P3O13,False,,与 Li 反应: min dE = -1.020 eV/atom
mp-1221698,Mo2P4O15,False,,材料本身不稳定（不在凸包上）
mp-25922,Mo2PO8,False,,材料本身不稳定（不在凸包上）
mp-1627,Mo2S3,False,,材料本身不稳定（不在凸包上）
mp-28037,Mo2SBr2,False,,与 Li 反应: min dE = -0.751 eV/atom
mp-1026980,Mo2Se3S,False,,材料本身不稳定（不在凸包上）
mp-1027483,Mo2Se3S,False,,材料本身不稳定（不在凸包上）
mp-1027608,Mo2SeS3,False,,材料本身不稳定（不在凸包上）
mp-1027890,Mo2SeS3,False,,材料本身不稳定（不在凸包上）
mp-1221485,Mo2SeS3,False,,材料本身不稳定（不在凸包上）
mp-1025911,Mo2WS6,False,,材料本身不稳定（不在凸包上）
mp-1025922,Mo2WS6,False,,材料本身不稳定（不在凸包上）
mp-1025815,Mo2WSe6,False,,材料本身不稳定（不在凸包上）
mp-1025905,Mo2WSe6,False,,材料本身不稳定（不在凸包上）
mp-32120,Mo3(PO4)4,False,,材料本身不稳定（不在凸包上）
mp-1025819,Mo3(Se2S)2,False,,材料本身不稳定（不在凸包上）
mp-1025906,Mo3(Se2S)2,False,,材料本身不稳定（不在凸包上）
mp-1221501,Mo3(SeS)2,False,,材料本身不稳定（不在凸包上）
mp-1025925,Mo3(SeS2)2,False,,材料本身不稳定（不在凸包上）
mp-1025988,Mo3(SeS2)2,False,,材料本身不稳定（不在凸包上）
mp-680300,Mo3N2Cl11,False,,材料本身不稳定（不在凸包上）
mp-1180501,Mo3NO9,False,,材料本身不稳定（不在凸包上）
mp-10004,Mo3P,False,,与 Li 反应: min dE = -0.198 eV/atom
mp-1189099,Mo3P,False,,与 Li 反应: min dE = -0.198 eV/atom
mp-1047920,Mo3P3O13,False,,材料本身不稳定（不在凸包上）
mp-25359,Mo3P3O16,False,,材料本身不稳定（不在凸包上）
mp-29231,Mo3S3Br,False,,材料本身不稳定（不在凸包上）
mp-2164,Mo3S4,False,,材料本身不稳定（不在凸包上）
mp-640341,Mo3S7Cl4,False,,与 Li 反应: min dE = -1.022 eV/atom
mp-21021,Mo3Se4,False,,材料本身不稳定（不在凸包上）
mp-1027569,Mo3WS8,False,,材料本身不稳定（不在凸包上）
mp-1027645,Mo3WS8,False,,材料本身不稳定（不在凸包上）
mp-1028409,Mo3WSe8,False,,材料本身不稳定（不在凸包上）
mp-1028420,Mo3WSe8,False,,材料本身不稳定（不在凸包上）
mp-540786,Mo4O11,False,,材料本身不稳定（不在凸包上）
mp-542610,Mo4O11,False,,材料本身不稳定（不在凸包上）
mp-558247,Mo4O11,False,,材料本身不稳定（不在凸包上）
mp-21833,Mo4P3,False,,材料本身不稳定（不在凸包上）
mp-705562,Mo4P5O24,False,,材料本身不稳定（不在凸包上）
mp-26744,Mo4P7O24,False,,与 Li 反应: min dE = -0.887 eV/atom
mp-504259,Mo4P9O32,False,,材料本身不稳定（不在凸包上）
mp-2754190,Mo5(O4F)3,False,,材料本身不稳定（不在凸包上）
mp-705844,Mo5(O4F)3,False,,材料本身不稳定（不在凸包上）
mp-1239172,Mo5O14,False,,材料本身不稳定（不在凸包上）
mp-30544,Mo5O14,False,,材料本身不稳定（不在凸包上）
mp-1201958,Mo8O23,False,,与 Li 反应: min dE = -1.062 eV/atom
mp-2669,Mo8O23,False,,与 Li 反应: min dE = -1.062 eV/atom
mp-560190,Mo8O23,False,,与 Li 反应: min dE = -1.062 eV/atom
mp-27413,Mo8P5,False,,材料本身不稳定（不在凸包上）
mp-28777,Mo9O25,False,,材料本身不稳定（不在凸包上）
mp-27701,Mo9O26,False,,与 Li 反应: min dE = -1.064 eV/atom
mp-640818,Mo9O26,False,,与 Li 反应: min dE = -1.064 eV/atom
mp-706490,Mo9O26,False,,与 Li 反应: min dE = -1.064 eV/atom
mp-299,Mo9Se11,False,,材料本身不稳定（不在凸包上）
mp-638048,Mo9Se11,False,,材料本身不稳定（不在凸包上）
mp-29555,MoBr2,False,,与 Li 反应: min dE = -0.841 eV/atom
mp-1205355,MoBr3,False,,与 Li 反应: min dE = -1.012 eV/atom
mp-23312,MoBr3,False,,与 Li 反应: min dE = -1.012 eV/atom
mp-1221539,MoBr3O,False,,与 Li 反应: min dE = -1.144 eV/atom
mp-2305,MoC,False,,材料本身不稳定（不在凸包上）
mp-620029,MoCl2,False,,与 Li 反应: min dE = -0.903 eV/atom
mp-1221455,MoCl2O,False,,材料本身不稳定（不在凸包上）
mp-1221495,MoCl3,False,,材料本身不稳定（不在凸包上）
mp-22853,MoCl3,False,,材料本身不稳定（不在凸包上）
mp-568394,MoCl3,False,,材料本身不稳定（不在凸包上）
mp-684640,MoCl3,False,,材料本身不稳定（不在凸包上）
mp-23528,MoCl3O,False,,材料本身不稳定（不在凸包上）
mp-1221517,MoCl4,False,,材料本身不稳定（不在凸包上）
mp-32625,MoCl4,False,,材料本身不稳定（不在凸包上）
mp-569005,MoCl4,False,,材料本身不稳定（不在凸包上）
mp-29147,MoCl5,False,,与 Li 反应: min dE = -1.223 eV/atom
mp-569436,MoCl5,False,,与 Li 反应: min dE = -1.223 eV/atom
mp-569855,MoCl5,False,,与 Li 反应: min dE = -1.223 eV/atom
mp-571256,MoCl5,False,,与 Li 反应: min dE = -1.223 eV/atom
mp-1221436,MoCl6,False,,与 Li 反应: min dE = -1.294 eV/atom
mp-1221487,MoCl6,False,,与 Li 反应: min dE = -1.294 eV/atom
mp-554201,MoF3,False,,与 Li 反应: min dE = -1.130 eV/atom
mp-557539,MoF3,False,,与 Li 反应: min dE = -1.130 eV/atom
mp-1395134,MoF4,False,,材料本身不稳定（不在凸包上）
mp-2041583,MoF4,False,,材料本身不稳定（不在凸包上）
mp-1379489,MoF5,False,,与 Li 反应: min dE = -1.429 eV/atom
mp-1406655,MoF5,False,,与 Li 反应: min dE = -1.429 eV/atom
mp-504759,MoF5,False,,与 Li 反应: min dE = -1.429 eV/atom
mp-557259,MoF6,False,,与 Li 反应: min dE = -1.524 eV/atom
mp-558836,MoF6,False,,与 Li 反应: min dE = -1.524 eV/atom
mp-625700,MoH4O5,False,,材料本身不稳定（不在凸包上）
mp-625714,MoH4O5,False,,材料本身不稳定（不在凸包上）
mp-625731,MoH4O5,False,,材料本身不稳定（不在凸包上）
mp-728527,MoH4O5,False,,材料本身不稳定（不在凸包上）
mp-1221516,MoHO3,False,,材料本身不稳定（不在凸包上）
mp-1198690,MoI2,False,,与 Li 反应: min dE = -0.752 eV/atom
mp-1065394,MoN,False,,与 Li 反应: min dE = -0.362 eV/atom
mp-1078389,MoN,False,,与 Li 反应: min dE = -0.362 eV/atom
mp-13036,MoN,False,,与 Li 反应: min dE = -0.362 eV/atom
mp-2811,MoN,False,,与 Li 反应: min dE = -0.362 eV/atom
mp-23396,MoNCl3,False,,与 Li 反应: min dE = -1.053 eV/atom
mp-1047075,MoO2,False,,与 Li 反应: min dE = -0.899 eV/atom
mp-1383701,MoO2,False,,与 Li 反应: min dE = -0.899 eV/atom
mp-510536,MoO2,False,,与 Li 反应: min dE = -0.899 eV/atom
mp-715550,MoO2,False,,与 Li 反应: min dE = -0.899 eV/atom
mp-1445089,MoO3,False,,与 Li 反应: min dE = -1.086 eV/atom
mp-18856,MoO3,False,,与 Li 反应: min dE = -1.086 eV/atom
mp-20589,MoO3,False,,与 Li 反应: min dE = -1.086 eV/atom
mp-562561,MoO3,False,,与 Li 反应: min dE = -1.086 eV/atom
mp-715474,MoO3,False,,与 Li 反应: min dE = -1.086 eV/atom
mp-715574,MoO3,False,,与 Li 反应: min dE = -1.086 eV/atom
mp-715584,MoO3,False,,与 Li 反应: min dE = -1.086 eV/atom
mp-796276,MoO3,False,,与 Li 反应: min dE = -1.086 eV/atom
mp-27511,MoOF4,False,,与 Li 反应: min dE = -1.372 eV/atom
mp-219,MoP,False,,与 Li 反应: min dE = -0.295 eV/atom
mp-1887,MoP2,False,,与 Li 反应: min dE = -0.447 eV/atom
mp-25250,MoP2O7,False,,与 Li 反应: min dE = -0.906 eV/atom
mp-26240,MoP2O7,False,,与 Li 反应: min dE = -0.906 eV/atom
mp-26294,MoP2O7,False,,与 Li 反应: min dE = -0.906 eV/atom
mp-26324,MoP2O7,False,,与 Li 反应: min dE = -0.906 eV/atom
mp-26616,MoP2O7,False,,与 Li 反应: min dE = -0.906 eV/atom
mp-26838,MoP2O7,False,,与 Li 反应: min dE = -0.906 eV/atom
mp-505406,MoP2O7,False,,与 Li 反应: min dE = -0.906 eV/atom
mp-11508,MoP4,False,,与 Li 反应: min dE = -0.571 eV/atom
mp-26402,MoP4O13,False,,材料本身不稳定（不在凸包上）
mp-23397,MoPCl9,False,,材料本身不稳定（不在凸包上）
mp-1044164,MoPO5,False,,与 Li 反应: min dE = -0.976 eV/atom
mp-1104182,MoPO5,False,,与 Li 反应: min dE = -0.976 eV/atom
mp-2017376,MoPO5,False,,与 Li 反应: min dE = -0.976 eV/atom
mp-26372,MoPO5,False,,与 Li 反应: min dE = -0.976 eV/atom
mp-504818,MoPO5,False,,与 Li 反应: min dE = -0.976 eV/atom
mp-540138,MoPO5,False,,与 Li 反应: min dE = -0.976 eV/atom
mp-1018809,MoS2,False,,与 Li 反应: min dE = -0.772 eV/atom
mp-1023924,MoS2,False,,与 Li 反应: min dE = -0.772 eV/atom
mp-1023939,MoS2,False,,与 Li 反应: min dE = -0.772 eV/atom
mp-1025874,MoS2,False,,与 Li 反应: min dE = -0.772 eV/atom
mp-1027525,MoS2,False,,与 Li 反应: min dE = -0.772 eV/atom
mp-1434,MoS2,False,,与 Li 反应: min dE = -0.772 eV/atom
mp-2815,MoS2,False,,与 Li 反应: min dE = -0.772 eV/atom
mp-27866,MoS2Cl3,False,,与 Li 反应: min dE = -1.147 eV/atom
mp-554769,MoSBr,False,,材料本身不稳定（不在凸包上）
mp-1210546,MoSCl,False,,材料本身不稳定（不在凸包上）
mp-1210554,MoSI,False,,材料本身不稳定（不在凸包上）
mp-565836,MoSO6,False,,与 Li 反应: min dE = -1.237 eV/atom
mp-704102,MoSO6,False,,与 Li 反应: min dE = -1.237 eV/atom
mp-1018807,MoSe2,False,,与 Li 反应: min dE = -0.790 eV/atom
mp-1023934,MoSe2,False,,与 Li 反应: min dE = -0.790 eV/atom
mp-1023940,MoSe2,False,,与 Li 反应: min dE = -0.790 eV/atom
mp-1025799,MoSe2,False,,与 Li 反应: min dE = -0.790 eV/atom
mp-1027692,MoSe2,False,,与 Li 反应: min dE = -0.790 eV/atom
mp-1634,MoSe2,False,,与 Li 反应: min dE = -0.790 eV/atom
mp-7581,MoSe2,False,,与 Li 反应: min dE = -0.790 eV/atom
mp-1018806,MoSeS,False,,材料本身不稳定（不在凸包上）
mp-1023953,MoSeS,False,,材料本身不稳定（不在凸包上）
mp-1026916,MoSeS,False,,材料本身不稳定（不在凸包上）
mp-1027492,MoSeS,False,,材料本身不稳定（不在凸包上）
mp-1027580,MoSeS,False,,材料本身不稳定（不在凸包上）
mp-1027687,MoSeS,False,,材料本身不稳定（不在凸包上）
mp-1221404,MoSeS,False,,材料本身不稳定（不在凸包上）
